msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
p687fRS332xbIZXE63YMrIiSpYbBi/a96VKOVj+T+BI=,38,30,149,149,0,20160715,20160814,0
BgXBJDkjFihmXlK+tknPUC2PUJiHVgZ7ST00lZbNk7U=,33,30,149,149,1,20160731,20160831,0
+f2YIVEv3jYl4jbRjGe6pI3Hg/FCY8/nfgtkvRLVjDw=,41,30,149,149,1,20160721,20160821,0
xPh7OtWJglQ+mN6e4uG0HeG4n29U1qyJM9KAHBwvY7w=,29,30,180,180,0,20161203,20170102,0
ZiOwAxHVLeT1XJzl4WZy/4W2rR11V4FyOidUhhq59uE=,41,30,99,99,1,20160710,20160810,0
KQ7BZjv4FoiGdagVAEIg+KPnvHlOJVTVr3YK9Xgb7qs=,41,30,99,99,1,20161111,20161211,0
BlSo7FCH6kp+Nnt4aI45F+WqvqJofM8mjQozvUMpkJQ=,37,30,149,149,1,20160722,20160824,0
LU4BmKS2XHKBtLSKFCJHbDkpemjBoF6gG/wqEdW3Aik=,41,30,149,149,1,20160806,20160906,0
jKbprg8wug904n6HYdP/3q+qgrWV4NjAwAAMDcyeIz4=,41,30,99,99,1,20161102,20161202,0
6YmFvR9rx6yWhaB9OpVL5tuWPOhnsVjaQU/xbNSyaaU=,29,30,180,180,0,20161115,20161215,0
9vLhuEqvNE4xa354ouYxdSlnmNc9V7jzr+4hD4uFXZc=,41,30,129,129,1,20160617,20160817,0
zB/Iqcraw8elA6h7kxw+B3dDat5eDhFqvmnURb549c4=,41,30,99,99,1,20161112,20161212,0
5soGtwkmrvPlOgwAGwgkzzLA1S3bWLVwC7kJZ2LynpI=,36,30,180,180,0,20161217,20170116,0
IfIH3W0pSm/Q848Fnp1H8phVotLQf7qXitGRRXqSH3I=,38,30,149,149,0,20160724,20160823,0
e67PstDoYe/n06TtXceME0mwdo5YiUPh8UOPRuQxTCc=,36,30,180,180,0,20160729,20160828,0
KqFaU/kiG5xcDZMBbDHdOj31ijjLZv2UmWe1X9KfSEw=,41,30,149,149,1,20160915,20161015,0
+K1MgxrfHo7MjyJAJxtqkjat5jAktqUzYBXBx7yGa6I=,41,30,149,149,1,20151126,20161225,0
xKPvPHmfcPZYr8as6Zkl5XAXSM76DGzDJdFm38sEVw4=,38,30,149,149,0,20160826,20160925,0
c5dq4/siZRXQwCG/JbRi7XPnqmPgk04esKlMeN37hDU=,41,30,149,149,1,20160804,20160905,0
/D3emRwgSBsZR8bFTCKHXcqPuzOnCOfb9fkmciBjBHU=,41,30,149,149,1,20160724,20160824,0
bHCFvmMyxteH4BhNykqSpT3fHH8ri2AeuZoLwb3jgDQ=,41,30,129,129,1,20161021,20161121,0
rWechkLkCCrQPNe4yCD+NVg30hDNyM95ZWFYa2EpmqI=,41,30,99,99,1,20170115,20170116,1
5+Nucx06KJantnZWnx9Luzps510BXzC22PtRMenaAEA=,41,30,99,99,1,20161231,20170131,0
IZibviqFNFrbF2+1JK/Za/eLsbMM592mDqWbpAOJTtk=,38,30,149,149,0,20161102,20161208,0
ajChlNMBdguwBAj4Vm4OExHf0dHYrDytjy3Uu8+Rf6c=,41,30,149,149,1,20150912,20161111,0
z4c8IGt1ajTiSS/OS6znyQLYbSI5u3byFpeq4NIPngc=,33,30,149,149,1,20161031,20161130,0
wHDkIMzQu7X/LlcdQmG5kYok6Y3uV18m/HxwWHJy5gk=,38,30,149,149,0,20161017,20161116,0
+K4mKqJwlYKg3hvKcOwLmh/062AjtfMPSMs1lLyTCOs=,38,30,149,149,0,20160716,20160815,0
yqx6GeX81iKHLiwaWGeonda8Fu16ZXZm1xSKCVKi/p8=,36,30,180,180,1,20160917,20161016,0
NdKrkaDDg1XlHzwrFpz2EhL9JRUyq0+NjkTOOusKQnk=,30,30,129,129,1,20160805,20160904,0
9a4FhXHpO7GzaJXFKimcYZxIYG6cV1ahuSRWXBO3xFU=,36,30,180,180,1,20160830,20161005,0
6knEPPofij25svtEKmY7OXw2jNqEjiU3jxDCHJUskk8=,40,30,149,149,1,20161120,20161220,0
9lZDcq6zVM07hTjZaxMGrsBQ773qOUucHVkjQf16ZJw=,41,30,99,99,1,20161022,20161122,0
GWTW2XEc0uoBk5viNJ4qml6yAQQmZlqyqWza3qibdZM=,41,30,129,129,1,20160302,20160804,0
AFlGBxxb343XZ8vUmbKlIldyDRaHrlMMcD3XEGd4aF4=,41,30,149,149,1,20160723,20160823,0
Zc2JC49eAZxQLq/kCiQItW4racty1OlHASXWOGb1LbA=,40,30,149,149,1,20160809,20160908,0
VVBDiMcsr4rM1F02G+o2jILrmE6hqBy9CEoQLR6cI3U=,41,30,99,99,1,20161202,20170102,0
HhNZXrHtxtkmS6kc2q6UUDLzbjntrK48xVZq5h6tzgU=,41,30,149,149,1,20160924,20161025,0
JYVsCTu7j0QtkVmNWxnlk06m9PyKu8ziQP5p6rZYxrI=,38,30,149,149,0,20161206,20170105,0
HnVRKOlJyenltqDj8aMfcIviAYUi8ja7ni2ATiaVNlE=,40,30,149,149,1,20160911,20161010,0
F/3QZV4t2rom0gFHNCIwqAygbIiHieXqBxVatzZ7v0c=,38,30,149,149,0,20161210,20170109,0
cgexlAacXZ5Ynto9yz4rK5sxRM3+OKVztMILmtpkWKU=,41,30,149,149,1,20161015,20161115,0
Bm2JTEWa/GKETtN9TpalbVfrHNeCvN/Ld/0Y2kmUOkQ=,41,30,149,149,1,20170115,20170115,1
w+WUG7RazGMSovwdA4g5ECm3wbWqCu4H8cJaFZG8jMs=,41,30,99,99,1,20161006,20161106,0
BtRLHz0hMCyVI/mdvSOTwp78zODoTfjGuCfRO97jGJo=,41,30,99,99,1,20160826,20160926,0
eExzpQqMnCPf7cZmcsT80kcTCuKe6YlwITE9b3B9sUc=,39,30,149,149,1,20161203,20170102,0
429Xx8nyrM8OT6acPerkkOBKUb6K+nEmlkO8nQ5ySjA=,41,30,99,99,1,20161011,20161111,0
S9XlwRZ73+EGvtUJ9f34pWGKZhnJyJ53neOPNFhv5QE=,41,30,99,99,1,20160812,20160912,0
ajMocEFgHhhXQs/UiYT60dAmdcq4bGgm4lQBnG1T9E4=,30,30,129,129,1,20160730,20160831,0
9EVOR1w/tn00pRj3CcZh6txwtjjy2JBaNoCoznUypRg=,41,30,149,149,1,20150519,20170116,0
wHDkIMzQu7X/LlcdQmG5kYok6Y3uV18m/HxwWHJy5gk=,38,30,149,149,0,20161212,20170118,0
31FVrNFpRRSHWN4gp3oi0SnzlsHIDMJiINPzFpwIDjo=,38,30,149,149,0,20160803,20160902,0
NNjvdxNcu2rfhAwje9Mi1mqHuxFp8lwrSF976C+kS0Y=,41,30,149,149,1,20170114,20170115,1
7EURX4ojL/6kJM/ZEslqL9/Sg2BiovtuddIygCnFr6k=,41,30,149,119,1,20150110,20161114,0
XCS2s418Kz2tB0wlvPC5jlyXXCeKtCcMq740lSamKpw=,38,30,149,149,0,20161110,20170109,0
a8H0pbC346tzQZ+q5sSzrgDYbnHpQ/aP6RWF3JzrMYo=,41,30,99,99,1,20160916,20161016,0
/tNeSoOeKHf6yaAMTpfn9yR5qv7rem5RsOIcORDtWwM=,39,30,149,149,1,20160731,20160905,0
TwNrwjzO8P+vmnWJB+x5dAM/vFPqCv8aS2KCyLxcB6g=,41,30,99,99,1,20161218,20170118,0
m7ZegwPxYWsIMrvobLV1D0Am6jIXgQyj8X5O1OGwp88=,37,30,149,149,1,20161218,20170117,0
USkADPH9Pl2yD9/d1vsugbm3jPy1J9q7N5xkMf2kvFY=,41,30,99,99,1,20160814,20160914,0
OD73fb+Kr/Q2M7REsSmTkKpuBkjBoHJ/SJG0TQKfnEM=,36,30,180,180,0,20160917,20161017,0
u/k8XCl9ABkTQPSkWn8ILVBSdzi35bXCczA3DJ6yN8A=,29,30,180,180,0,20160922,20161022,0
MS6upR85JGSq5gr9E48qnFW2Y5twsBALJbjAsyekQ6M=,41,30,149,149,1,20151011,20161210,0
c2T3rNnPkzdz23O6JZHdduagShNswrJNPGTSYA/Vq2I=,29,30,180,180,1,20161213,20170113,0
fmyyrY9hNXc0lcW+Jm/8nOFPOtJD1kZcs4+v1cYLHWA=,36,30,180,180,1,20160713,20160812,0
xrlC8tqkqKZivpR0ZxVw2qfzl/moHIo2mMGai/yNsgM=,41,30,149,149,1,20160807,20160907,0
DmJvH1is0aOpJ3+kEnC30RXFWTkJ6iwLfCkyAfR2eCU=,40,30,149,149,1,20160714,20160813,0
1OJhpO7t0i6fBZcL9Rk2LRPYWodkPeZ9M+wx5Dgpp8E=,40,30,149,149,1,20161121,20161220,0
wnJr+NWZlBDAdhPju1Ti7BxjWiPxrI9aZtz83w8TLqg=,40,30,149,149,1,20161216,20170115,0
dKTSoIG+On8Ku4Mc0ONB+iYrXwvRTYs0e3X+/nTDhcs=,41,30,99,99,1,20160717,20160817,0
JWu0v4UMABN3uYwrLWj4f3vebKQ71IK30OhE4/EfeBo=,36,30,180,180,0,20160721,20160820,0
MajCElDMNT5hE6gzGE+KmoDtesSxWwgNH2nu/og5CRY=,41,30,99,99,1,20160704,20160804,0
9jotrc4tLoDTDskcsm0y9Ikk6vBC4oVgF2wry4WutIM=,41,30,149,149,1,20160726,20160827,0
VIMhes2wfaLqnnlPSr2PKjDSSZ7+D0zEAipIeNVzBxY=,41,30,149,149,1,20160930,20161031,0
muqu45mX5+bkgrLR7EaNRczmxFN/+2BrDTvTkfzjuqg=,41,30,149,149,1,20161231,20170131,0
BhpMP75/mHNiO6lS30TKlrXsTuTERJC/8ffkwutjomg=,36,30,180,180,1,20161001,20161102,0
rwhj2OJej3ROiTeBwoviXD+UUdlcM2DzpBKUtwng2lI=,41,30,99,99,1,20160905,20161005,0
P5g8fOlk7edvVZY3Tyy3HpKtdaVVKvpVh3as2qgj5P4=,38,30,149,149,0,20160818,20160917,0
fLO+XDXX2rXzA/VJkYaRCdZDkgpSD8uonxkKCEv510c=,40,30,149,149,1,20160911,20161010,0
crsta09sZh8ShViKRlCJz5HBOxREsEUG7LoMpgq3c6I=,41,30,149,149,1,20150310,20160807,0
N1j0FOweQWxulQ5k3dFINDt0PkLT7bMcvs1VbsilNLk=,41,30,149,149,1,20170121,20170122,1
jGDbIkDGzT1xlC7QHeXOVOIO5878mF1iCQONDcw7fno=,41,30,149,149,1,20160809,20160909,0
G+015KvvIKPVpI4Gqj9dW1mizKvI4IXTgN8nPK6aUGc=,38,30,149,149,0,20160921,20161102,0
cp7PYOziSB4NC0Unc3vjIEwSxeuJyFGvjWMA0ewgb/E=,40,30,149,149,1,20160706,20160809,0
TZ/eJUXwG1NeIekJSR5q7U+TJJf0CTNngXATaWj2qQ8=,36,30,180,180,0,20161108,20161215,0
Fb2un2sOWfzTy1+WHKQXngt/UBpyIWy7LvwiDshJE4o=,37,30,149,149,1,20160717,20160817,0
Rq1jTb2+e/YE++YuzK3YU467vTbLEXL1QfanApcRv7c=,36,30,180,180,1,20161201,20161231,0
EZ6acE4LPXKdtiO9teUve0RgoNb1SFh6QrqxJlgrge8=,36,30,180,180,1,20161116,20161215,0
hf4zxnARF0Kp3KsUD5Stxp2qrqmEL6gVZYnkqH57fR8=,29,30,180,180,0,20161128,20161228,0
/vMs4ZD6F8InMhmup04CQVfKgdO/TOOrNdfVPxh/rgI=,41,30,149,149,1,20161002,20161103,0
Tvyd1tiyBusf+hT1f1HOhEvwbE/S5ghLkbDSYkg81Tg=,41,30,99,99,1,20170118,20170118,1
W4RzsDk6v4BXoSntnNISAeGonP4Dd40KDXOZI4zLdpk=,35,7,0,0,0,20161106,20161113,0
HEfe2UfWJoTrhqwLhnHoM7TpnZrl2njsN9JMQ7kH2vw=,41,30,129,129,1,20161025,20161126,0
6VOykrv9UPoAQHYVhXGe8Z3qpfF4IGtFMZ5QTP5XUmY=,30,30,149,149,1,20170129,20170129,1
6ylLT2iHZBn0MpqDuqQ0TDbt+9ZJmgJog3StFCLuf54=,41,30,99,99,1,20160909,20161009,0
JB+f4MnkcuBdBRcAdC7gyKcgUL2EeifvhX7Mwwjy6+A=,40,30,149,149,1,20161112,20170114,0
mRFB6Vq9ZzeY/WNtejGDc8lmH4/EdyCWs7ND+jw0LMY=,40,30,149,149,1,20161113,20161212,0
Ret2Zv5dbjAEZF3UXWMX0C8nQkY47zz3dG1M2LqO0SU=,41,30,99,99,1,20161110,20161210,0
siQa+l7wA8kPLvEz/AYiu3QBeQql1X2wZxxBrU8D98c=,41,30,149,149,1,20150322,20161112,0
uicl4T8aEnE8jeIPszKjZrzoXbEfouz2qssLejHm8+E=,40,30,149,149,1,20161006,20161109,0
fLO+XDXX2rXzA/VJkYaRCdZDkgpSD8uonxkKCEv510c=,40,30,149,149,1,20160711,20160810,0
Bm7amTYSfOV3rWnxH4NOn9OrYd3vkXZwK+H/TDVctvw=,41,30,149,149,1,20161109,20161209,0
DCfpty1cHM2P/jR7tufA9Gc/VmyLo8a0gMvXx3xC8S8=,41,30,129,129,1,20150923,20161026,0
PAgpjmExPfdXkfTrZe+Ho7eWxIXBXFLaQGkHHAeM8PA=,40,30,149,149,1,20161027,20161126,0
zS42XkIEaVY9ZqiwPCh0Bsd0HQczfOrZGU7fNXxeIH0=,29,30,180,180,0,20160829,20160928,0
8EruC0kK1jLlusOhqhKTGTchuMAxAYq490b20qGo+/c=,40,30,149,149,1,20161001,20161106,0
e6FbG9tNWtV4G1EYsSRsG0c3qG6fH2G6Fbz3btj3aJE=,41,30,149,149,1,20160814,20160914,0
Oa8Lx66HA2O+/esJWSe/W7/Jk3PEwN+jQrJxZdBvRrM=,41,30,99,99,1,20170119,20170119,1
XCIoaXVq3nwDvE08QKdJAXEatuYW5MeAmUt6DLMlU44=,40,30,149,149,1,20160711,20160813,0
12iEk0yHTwo44iUu9ayZraygzC4ggBqCXOHuk164n6s=,41,30,149,149,1,20160707,20160807,0
GJuWhpdEmcoJWHJjqzulCqGKjHvIPKWb9W11JaLt/cw=,35,7,0,0,0,20161109,20161116,0
bUaKVgKKbqz9xUvQI1Mani/qW++6ILnZwyQD81Ij4rc=,38,30,149,149,0,20161118,20161218,0
H+K0HbPoywknT9e+2pCnxdsC8VT0XRWRmz02f3SMjMc=,38,30,149,149,0,20161019,20161119,0
9L67re86pJ3MMFzSZKgqwUyVDPlS9ErLuqunwd5rdnk=,41,30,149,149,1,20160924,20161026,0
y1zu4EoZckTavyCsWOs6MSI7vPOol0ILk0STeruZ+Qk=,40,30,149,149,1,20160708,20160807,0
jHoABZgkaclzcfFeMm3Ixll2AyZA8ldxHThIiKQHvzA=,38,30,149,149,0,20160829,20160928,0
hf4zxnARF0Kp3KsUD5Stxp2qrqmEL6gVZYnkqH57fR8=,29,30,180,180,0,20160829,20160928,0
bMtoRvDVyg1T+t6Z75EejIOrDRiqzYlc/Lo//xKRw2I=,41,30,149,149,1,20161001,20161101,0
CFFy4tXZx9E3ZkeZEBRVdjvyhSbSxfEXPBapVDJlGh8=,41,30,99,99,1,20161017,20161117,0
DcxcmRKllyJXYRGx77twSbefMP9xKktn7Jg1pY/Iwdg=,36,30,180,180,0,20160831,20160930,0
B09V4xYD8kHdzYS5tDlgxjzstr16k36a7bHfKP+HN7E=,41,30,99,99,1,20161224,20170124,0
4KZ5J0uMNgrl71gMOCQnteIR38cNOatyuost9IB398o=,41,30,99,99,1,20161007,20161107,0
rvhbobP7se5WsUZEeT2qkQ1FHmtkeaKvnFrmltzUITY=,38,30,149,149,0,20160707,20160806,0
ImunK/JwaySzZnq0mNvFeAFYWT8RqYmJpJ2rzuLc5Wc=,41,30,149,149,1,20161103,20170103,0
aiiNWpzMr5iD3q9afb0EUij7RStn5ci9T3A7R/E5mcM=,41,30,99,99,1,20160704,20160804,0
9vLhuEqvNE4xa354ouYxdSlnmNc9V7jzr+4hD4uFXZc=,41,30,149,149,1,20150817,20161007,0
u1rDBzZ/ebrL//6dORdfMFiYFccX140WJxPhVeLnnJ4=,38,30,149,149,0,20160709,20160808,0
fBLWMOR8MVf20WgSYKBSYVYfizJ7LtAD+gNrBOgHIBQ=,41,30,129,129,1,20160922,20161023,0
x8EJB4INM3utHsIMp2PPg5KdxI7czA5Ht8Gi9rmi6+I=,40,30,149,149,1,20160806,20160909,0
b4YYgVhPNOrknR8AyafjIcDOj4iXBFCYT5odV4SLZvA=,40,30,149,149,1,20161017,20161119,0
zAvz/MbN5pFWx+QZKV2+F8zz+VqiqBc/C84okjJGEug=,38,30,149,149,0,20161107,20161207,0
26+V0phJV//bq7BurcznxUpcv2vyAv/rtkkvHCTyXcQ=,38,30,149,149,0,20161220,20170119,0
6wbAjVcBk5dPKyK9kMklZtsCQb8NO63rrpGJPMSANCQ=,41,30,149,149,1,20150831,20161021,0
XK6mvXaBUcfEB+LLhSeVpck0vHvnSTHtvEcHVQHzZr8=,41,30,99,99,1,20161016,20161116,0
JP2DQa0enu2XXJlLsZzx4HNfGOsHrYi07LrmG1jCHGU=,38,30,149,149,0,20161227,20170126,0
lkKbkYT8GYQOy2m4Zx9WPP+JEh9ozjloVqzLxKIq5RM=,41,30,129,129,1,20160807,20170105,0
xvSopnEFPlpciZuxM5hDgNyjSb7KAnPPolixmLE59TA=,41,30,99,99,1,20161022,20161122,0
MknZSNlT4PO/FmsMh/bzoGsbWCJ10lb9exTnfrZdFYE=,41,30,149,149,1,20161001,20161101,0
vInFePRdXJlN4XNHZETYCDtcqRkvlQAKA6IwZs29coA=,29,30,180,0,1,20170112,20170114,0
Lk6ZynvCcKSrinu6I1GAK7Gl0LRzC5C6H34rKG5WDLY=,41,30,99,99,1,20161015,20161115,0
6qFHrImowyZ2ey7mmj20YFKCZKRwRFQKXvLPW4hy7aA=,36,30,180,180,0,20161124,20161224,0
K7mPTTdaaaopWM6jVPGrIogUyRHQv9Yd6bHJOGBjOZU=,41,30,149,149,1,20161027,20161127,0
1RCFqnVFBiNzQvuQkd6LGmglwRweozYyiRZYx0OIcuA=,37,30,149,149,1,20160717,20160818,0
rKJAbczAorj8K8X5unc301fYoUh5T52lvCp0D3yWVto=,39,30,149,149,1,20161130,20170110,0
/xFEO1Trm/Ii617kyQM2pylw0XUr6JF54GB6/qrx4zI=,39,30,149,149,1,20160930,20161103,0
WkeTbNOLt9RW2LZH5hzt/anmIUwjgvDiLN+5nSw9HJQ=,41,30,99,99,1,20160906,20161006,0
8WpFN+A4v3/hggl22m+RETgL+t0Nt0OoNCijnBs21xQ=,41,30,149,149,1,20161004,20161105,0
Gzl88CxH2JGkoQhXswFjXniKvYI7vMQAAhqsRyCmmvg=,38,30,149,149,0,20161223,20170122,0
ZKN/l3LNm+3s2dMgALGhtaOKUJLn/KVh/A+H+grh9CY=,41,30,149,149,1,20160415,20160823,0
lP6avehbysbDDks+oOwkNf1VhpembeLmTy5xZPqhh3E=,41,30,149,149,1,20161104,20161204,0
FCCmx6mAbwQSxJeu4N7n77rp318g9Mm2crVJl+9c5tg=,41,30,99,99,1,20161117,20161217,0
FhvsuODpHf4v9kOSNWfPOqhnieL4J/UjyAnKkvFVQYg=,41,30,99,99,1,20160930,20161031,0
ZdhuBrYlokJjkUugvMsBtu0dJGm3XMzUiQIDPp/CTnU=,41,30,149,149,1,20150318,20161217,0
Tl7ooJdM6vJJ32EIrZO30ap5ySgAXlcsH/zn1Lcv3jM=,40,30,149,149,1,20160908,20161014,0
WQg9wlJTdQsy3pp2YwrFnEXuEihAmyfd8JlYSk3ezwU=,41,30,99,99,1,20161218,20170118,0
rfXyVhC45+/Z6KKDl50vpQaCNrNTfhi6k3gNKKRAS5A=,36,30,180,180,1,20160804,20160903,0
OYLVLX7ONOalYjZygCT3KI9nnZnxsynyQ2l93NlchMU=,41,30,99,99,1,20160731,20160831,0
gF64dVsHBQSS6ethf9ybHXpGrh0+fXXGlzlIX5Smgis=,40,30,149,149,1,20161122,20161221,0
NF8xC4fImZQN+VS5i/TCBVYR5EGMxmv7eg3Kj/Ghtk0=,38,30,149,149,0,20160731,20160904,0
V6dfrRQuRCb+Sg64j0xm3LhkY9F6aPzPmWgtTC/SsPg=,38,30,149,149,0,20161202,20170101,0
FVzQeT+N+VkWRlfzehv9RQqESvdn1Y/lWqAxwysx8xM=,41,30,99,99,1,20161018,20161118,0
R/JgEX8SGDiPlmUAVwSvdb8ZDScILabBmYw3K4CHc2M=,38,30,149,149,0,20161207,20170106,0
nCLAR0gkxHhkjxiEVvw3ZULhNsuxLotcXePtQRobKvQ=,29,30,180,180,0,20161211,20170110,0
6rgixo6arcjAwxIxwcOy3TZwSaDJWwHGK9RsPEOniEk=,35,7,0,0,0,20160714,20160819,0
6m7jyXU9OIQeNTC53UggWNvkZstRgYLrivlZiavdjqc=,41,30,149,149,1,20151005,20160904,0
K28KTjlivTOBuaVqDcIsY6ut2ZBwb3wL4/Q3h7hIUdI=,40,30,149,149,1,20160926,20161101,0
QyaB4PGbNgTvQ0uEBy4047Qq30DMEmYp4r8nqQbKvao=,41,30,99,99,1,20160813,20160913,0
FvNRhwSsIVktjSkUxYfMxZWqIavwbeYu+mlJj5YOJC8=,41,30,129,129,1,20160720,20160820,0
sdOiDeH5EOqy3CknRoaDM8c1tIJs8jYJYFAyw3ympGM=,41,30,149,149,1,20160810,20160910,0
TIudhWQvt6HYbrJozqO5q1V6wx45ZTGcuHLMpyu3I0M=,34,30,149,149,1,20161031,20161130,0
G8UNuPQz8YQLE2XZbbdh++JL0huHro/d01fFmKE9xD4=,40,30,149,149,1,20161006,20161109,0
gMtR2QKgCASA8EqXkvj5O2V2cvQ2rUFrHqIKZxg1K4Q=,38,30,149,149,0,20160919,20161019,0
cbqgDt5TBUoaW7/NYO3x+pWSEz17E1HLyUWlUPnvTj0=,41,30,99,99,1,20161010,20161110,0
ST8Aih3vfLZjWrUL93MTI3EXCeF0b+OzDwKltiipb7I=,41,30,149,149,1,20161211,20170112,0
49ay5bPTrk446ky2+Ri4XqVrdEme3m7QLV3BOwxSvhQ=,20,100,480,480,0,20160506,20160814,0
pxFgXWsjy96M3Y0Td5SrjxKUCaxPBg3VFNiqBpglZ28=,36,30,180,180,0,20161112,20161212,0
1t0efcGOqRV42SdjEsbz+gnUgNlvrHj8wnTzfU2zqDk=,41,30,149,149,1,20161025,20161125,0
h3qh0VdJZ1Wn8JSFJYKs0jYPvLWLqIyeK69s1RGnEkU=,30,30,149,149,1,20160903,20161002,0
YX0FH/MrVldAXSnWp73QH7uKJ8jEFM5avviCXDTcUT4=,38,195,894,894,0,20160229,20160911,0
k2CDmGccHVDKKSNoC8O05baBpchsgA5DiaItiwIN4CA=,38,30,149,149,0,20161101,20161201,0
JNZPn1op2pgB2o+7vJmmi7yw3u+5o1PfHS/n1OdcBIU=,40,30,149,149,1,20161201,20170106,0
g7HWAnn9RuKLVQLLg7Mkzl1ebYUjPW3h96RECGE68Ws=,41,30,99,99,1,20161212,20170112,0
agKqFL4VHQnnvg4goMYyQPmD2u4yr2s50FkODjC1Bn0=,28,30,150,150,0,20161213,20170112,0
q40BQOmmBs24lAoWDs0TzT4VbW4wNd8zOJ3GOBa2J68=,38,30,149,149,0,20161205,20170104,0
qAu1/JstgSxpo6xOChlv10yvnm32h5kMEh6/yjZqccA=,38,30,149,149,0,20160929,20161031,0
rKF1VVsTWjAP4Y/wbPrYEomxoJTunj21wVIqUP2nBnA=,36,30,180,180,0,20160908,20161008,0
PMDaPFD1JxDYY7YNbq+Xv9kDFxyjF4KdpNptq38TTq8=,33,30,149,149,1,20161231,20170131,0
c5obkiyX5gof2EdzWlYbXZ98xfu+cpjxxvANgTfRNzM=,38,30,149,149,0,20160207,20160810,0
gAE5+B9aJWFRfNiEmRgcjJuqwwT/ZYg+RiGAhvEfntw=,40,30,149,149,1,20160726,20160826,0
SX7N4TdgrDc7Kal+xKVeYDJXqm9YNEOoxmGwgwXht7s=,38,30,149,149,0,20160819,20160918,0
Zc2JC49eAZxQLq/kCiQItW4racty1OlHASXWOGb1LbA=,40,30,149,149,1,20160909,20161008,0
scPmVJnPhfqMmPnoux9GWfsdmCzie4LW3v1AmNIYOng=,36,30,180,180,0,20161206,20170105,0
vbYPdJbOZk+VXIsa6Jg8nFXasIch9bmQ5uFw30QmCt4=,38,30,149,149,0,20161123,20161223,0
nVG4361MmYXIBx1knebu5tsVP2os7RV8PfNjZPmGAT8=,41,30,149,149,1,20161208,20170109,0
p7tg8POghlqfKYJLxqwgxcV/oxplq07YykWoGClKJTM=,41,30,99,99,1,20161024,20161124,0
dbTydydfp53E3YFmnJ6gO289L1GJ19NkVZx82xhKFGY=,41,30,99,99,1,20160927,20161027,0
AP4/E07n3JJZia0Jqycc7q5SSYVq24Ki3D/bcMSqj4Q=,41,30,99,99,1,20160707,20160807,0
ZQHsGCrp6jG84ukadX/OfcVQIaFYaOxr2Be3elNOO74=,38,30,149,149,0,20161107,20161207,0
QEMeacm+q1SK4B8GEic+QmDH55EjrTjSWdgSy9/78zY=,41,30,99,99,1,20160816,20160916,0
pLr6sXrcQMZO35IT4uXSQHfnoBUHrlqyxQuHfTxU1FE=,41,30,99,99,1,20160916,20161016,0
Y1q8azC7vjdX6kNDNrBlQoF8VT15qqN3HWPyv9GpDKA=,38,30,149,149,0,20161016,20161115,0
TKg8xerPT7j3x8K0LG+x6PPTe5AcpUigB9MwE8BRzcU=,41,30,99,99,1,20160731,20160831,0
HdR5UZfq3cEIMbZ4WlUR6LUP4Cb6AOG3h2jNvGPzLys=,29,30,180,180,0,20160814,20160913,0
DD7Ujtl9j0HJ8xq720ojkMTvF4h3rBZxc/mXx6Ebfps=,41,30,99,99,1,20160807,20160907,0
QhaQa50V9KZZ50EzXCUD6o7hCmO4GR5H1HML4KB+H50=,41,30,99,99,1,20161003,20161103,0
U7DfA7KEKRQYOIcCom/NfTCCnP7BCkNeG5htSNxF/n4=,41,30,99,99,1,20161014,20161114,0
sCv1aWvvwohjz0cfgWynVxX9SV9rpEzHiGQTB7uW8/M=,41,30,99,99,1,20161231,20170131,0
TP3cPSwHjiiKlu0V8O3ktYzlDCGceQgxJwPs1hlCHl4=,33,30,149,149,1,20160531,20170110,0
ho/OE28ffqvSDaC1KopWNRKxc3Ai+HRqg+j1lJ2LjDA=,29,30,180,180,0,20161014,20161113,0
sqlRUXPqAAqJ9m9MyaNzS/bwXqeee0E+undm2h2+Ks4=,41,30,149,149,1,20150915,20161014,0
/f3tTQOEzDOD79J4CGZ4k4PA5lInD94qVK4t39VdJ/U=,41,30,149,149,1,20160811,20160911,0
PBZD67UTnAiXfi53wSXrDO1ZuogxB6QZQEbOboe8VH0=,41,30,149,149,1,20151104,20161204,0
V+y3NcUxindgsY6zdG0QEkeQF4kABg00z0A8RmetIF4=,41,30,149,149,1,20161123,20161223,0
VeNqSOuf8Kg4sD3O9uwKKgBnDcFLdKxzGNXGcZTiPU8=,39,30,149,149,1,20160825,20160925,0
bwFVYzuXjjkKbT8NDuXSTrtkJUb7St17k8yV5L9t9OQ=,38,30,149,149,0,20161106,20161206,0
Uk47fk1VimxtTsARy1T2CcRzbEte+Ep1mBsQoTv4leE=,28,30,150,150,0,20161210,20170109,0
PfTe5a+1JWCslj/zexYqYi383sx9U6Cq0D4YLmsPujQ=,38,30,149,149,0,20161101,20161201,0
eAi7qvmcwd95GgU4J3/x9tnnxm5IY+Q6w5aX2qblI60=,33,30,149,149,1,20160831,20160930,0
FIwFYHCWYFt208uhx+DQMwNTv4YSsBZZzpJ1/d8LTvY=,38,30,149,149,0,20161005,20161104,0
xPOxJDpY6AODYX6scX29IB95BwyTyRAFS72rKFZ7zPQ=,36,30,180,180,1,20161127,20161226,0
yqx6GeX81iKHLiwaWGeonda8Fu16ZXZm1xSKCVKi/p8=,36,30,180,180,1,20160817,20160916,0
